datetime (UTC),"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),dewpoint_temperature (degC),wind_speed (m/s),mean_sea_level_pressure (Pa)
2023-12-13 06:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.34,5.20,2.87,99949.09
2023-12-13 07:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.71,5.59,2.73,99953.88
2023-12-13 08:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.85,5.79,2.64,99952.82
2023-12-13 09:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,7.20,6.05,2.76,99982.55
2023-12-13 10:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,7.92,6.15,2.16,99993.26
2023-12-13 11:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,8.15,6.26,2.60,99999.11
2023-12-13 12:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,8.39,6.24,1.86,99970.58
2023-12-13 13:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,8.25,6.23,1.26,99942.02
2023-12-13 14:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,7.79,5.91,1.68,99978.77
2023-12-13 15:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.21,5.06,1.43,100022.46
2023-12-13 16:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,5.58,4.63,0.92,100059.20
2023-12-13 17:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,5.04,4.21,0.69,100083.22
2023-12-13 18:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.53,3.76,1.16,100144.47
2023-12-13 19:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.52,3.79,1.24,100182.08
2023-12-13 20:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,3.69,3.18,1.19,100230.23
2023-12-13 21:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,3.92,3.47,1.48,100279.21
2023-12-13 22:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.26,3.73,1.71,100336.71
2023-12-13 23:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.12,3.73,1.66,100397.63
2023-12-14 00:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.18,3.74,1.69,100474.66
2023-12-14 01:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.49,4.04,1.85,100545.16
2023-12-14 02:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.84,4.30,1.73,100606.70
2023-12-14 03:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.83,4.32,1.10,100684.95
2023-12-14 04:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.83,4.38,1.17,100755.20
2023-12-14 05:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.67,4.28,1.33,100828.35
2023-12-14 06:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.62,4.29,1.68,100929.15
2023-12-14 07:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.35,4.08,2.02,101031.40
2023-12-14 08:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.15,3.87,2.69,101156.47
2023-12-14 09:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.16,3.82,3.07,101263.98
2023-12-14 10:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.11,3.73,2.55,101338.12
2023-12-14 11:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.05,3.67,3.33,101411.29
2023-12-14 12:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,3.97,3.48,2.91,101498.59
2023-12-14 13:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,3.76,3.23,2.92,101549.07
2023-12-14 14:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,3.43,2.83,3.20,101650.83
2023-12-14 15:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,3.21,2.61,3.43,101776.51
2023-12-14 16:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,2.79,2.09,3.15,101879.32
2023-12-14 17:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,2.48,1.84,2.66,101978.92
2023-12-14 18:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,2.30,1.67,2.41,102082.73
2023-12-14 19:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,2.15,1.62,2.42,102170.32
2023-12-14 20:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,2.04,1.55,2.97,102262.73
2023-12-14 21:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,1.89,1.32,2.73,102339.60
2023-12-14 22:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,1.84,1.30,1.67,102433.22
2023-12-14 23:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,1.84,1.30,1.64,102481.84
2023-12-15 00:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,1.77,1.28,1.72,102563.36
2023-12-15 01:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,1.80,1.21,1.86,102649.09
2023-12-15 02:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,1.70,1.10,2.15,102732.08
2023-12-15 03:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,1.53,0.92,2.45,102784.64
2023-12-15 04:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,1.25,0.67,2.47,102863.80
2023-12-15 05:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,1.10,0.35,2.87,102948.46
2023-12-15 06:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,0.89,0.15,2.91,103026.43
2023-12-15 07:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,0.64,-0.24,3.21,103129.43
2023-12-15 08:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,0.76,-0.51,3.39,103236.76
2023-12-15 09:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,1.36,-0.68,3.77,103306.70
2023-12-15 10:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,2.23,-0.18,3.50,103328.34
2023-12-15 11:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,2.79,0.08,3.82,103377.53
2023-12-15 12:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,3.36,0.66,3.98,103369.41
2023-12-15 13:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,3.64,1.35,3.25,103360.60
2023-12-15 14:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,3.73,1.68,3.25,103412.84
2023-12-15 15:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,3.62,1.99,3.69,103468.55
2023-12-15 16:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,3.58,2.24,3.62,103461.37
2023-12-15 17:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,3.66,2.68,3.76,103502.23
2023-12-15 18:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,3.86,2.98,3.92,103594.76
2023-12-15 19:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.06,3.16,3.91,103624.56
2023-12-15 20:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.17,3.03,3.78,103656.79
2023-12-15 21:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.14,3.05,3.69,103687.91
2023-12-15 22:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.44,3.25,3.58,103725.70
2023-12-15 23:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.55,3.32,3.64,103736.28
2023-12-16 00:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.68,3.40,3.84,103752.52
2023-12-16 01:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.65,3.36,4.11,103776.29
2023-12-16 02:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.63,3.20,4.30,103796.52
2023-12-16 03:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.58,3.02,4.09,103815.12
2023-12-16 04:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.54,2.84,4.16,103876.41
2023-12-16 05:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.55,2.66,4.18,103840.88
2023-12-16 06:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.62,2.46,3.83,103902.21
2023-12-16 07:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.73,2.34,4.13,103941.89
2023-12-16 08:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.84,2.22,4.50,103959.50
2023-12-16 09:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,5.28,2.32,4.51,103990.07
2023-12-16 10:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,5.83,2.49,4.25,104006.03
2023-12-16 11:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.33,2.31,4.16,103935.50
2023-12-16 12:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.61,2.01,4.36,103865.44
2023-12-16 13:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.54,1.63,4.56,103797.50
2023-12-16 14:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.17,1.24,4.42,103745.84
2023-12-16 15:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,5.66,0.89,4.27,103739.28
2023-12-16 16:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,5.51,0.83,4.39,103757.05
2023-12-16 17:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,5.65,0.85,4.66,103731.90
2023-12-16 18:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,5.73,1.16,4.85,103729.48
2023-12-16 19:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,5.94,1.60,5.07,103778.18
2023-12-16 20:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.01,2.03,5.28,103747.61
2023-12-16 21:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.13,2.34,5.24,103735.69
2023-12-16 22:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.18,2.57,4.53,103729.71
2023-12-16 23:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.09,2.69,4.72,103724.87
2023-12-17 00:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,5.99,2.71,4.95,103743.65
2023-12-17 01:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,5.78,2.63,4.95,103713.75
2023-12-17 02:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,5.38,2.50,5.03,103713.80
2023-12-17 03:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,5.25,2.44,5.13,103706.38
2023-12-17 04:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,5.24,2.44,5.01,103685.17
2023-12-17 05:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,5.22,2.38,4.78,103650.01
2023-12-17 06:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,5.02,2.34,4.43,103679.96
2023-12-17 07:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.71,2.21,4.34,103700.46
2023-12-17 08:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.88,2.12,4.56,103735.30
2023-12-17 09:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,5.99,2.46,4.86,103697.69
2023-12-17 10:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,7.09,2.80,4.21,103653.02
2023-12-17 11:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,7.72,3.01,4.11,103599.10
2023-12-17 12:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,8.43,3.23,4.06,103522.19
2023-12-17 13:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,8.81,3.29,4.67,103477.13
2023-12-17 14:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,8.63,3.06,4.35,103413.56
2023-12-17 15:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,7.70,2.60,3.88,103425.20
2023-12-17 16:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,7.12,2.19,3.76,103420.11
2023-12-17 17:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.91,1.81,3.97,103409.56
2023-12-17 18:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.81,1.44,4.14,103398.59
2023-12-17 19:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.80,1.19,4.31,103376.21
2023-12-17 20:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.72,1.00,4.49,103361.89
2023-12-17 21:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.71,0.98,4.82,103355.94
2023-12-17 22:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.93,0.99,4.67,103326.74
2023-12-17 23:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.85,1.28,4.64,103290.19
2023-12-18 00:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.82,1.36,4.56,103236.67
2023-12-18 01:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.96,1.29,4.48,103188.33
2023-12-18 02:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.88,1.03,4.47,103107.90
2023-12-18 03:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.93,0.74,4.26,103065.69
2023-12-18 04:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.72,0.45,4.03,103078.97
2023-12-18 05:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.45,0.31,4.27,103121.05
2023-12-18 06:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.20,0.41,4.64,103142.55
2023-12-18 07:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,5.87,0.77,4.71,103102.52
2023-12-18 08:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.22,1.18,4.52,103152.57
2023-12-18 09:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,7.43,1.57,4.64,103163.94
2023-12-18 10:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,8.23,1.64,3.56,103129.24
2023-12-18 11:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,9.10,2.03,3.74,103071.15
2023-12-18 12:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,9.62,1.93,4.22,103012.09
2023-12-18 13:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,9.92,1.06,4.38,102968.28
2023-12-18 14:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,9.61,0.58,3.89,102938.34
2023-12-18 15:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,8.17,0.00,3.50,102933.96
2023-12-18 16:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.79,-0.69,3.43,102904.74
2023-12-18 17:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,5.87,-1.23,3.51,102854.53
2023-12-18 18:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,5.29,-1.85,3.42,102825.44
2023-12-18 19:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,5.29,-2.19,3.96,102753.99
2023-12-18 20:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,5.72,-2.50,4.06,102711.72
2023-12-18 21:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,5.99,-2.66,4.25,102666.27
2023-12-18 22:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.87,-2.99,3.90,102597.16
2023-12-18 23:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.97,-2.81,4.07,102520.53
2023-12-19 00:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,7.14,-2.64,4.26,102444.63
2023-12-19 01:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,7.61,-2.39,4.25,102438.46
2023-12-19 02:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,7.60,-2.25,4.63,102419.41
2023-12-19 03:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,7.47,-2.34,4.95,102426.90
2023-12-19 04:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,7.32,-2.56,5.05,102379.56
2023-12-19 05:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,7.04,-3.25,4.54,102316.19
2023-12-19 06:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.79,-3.79,3.86,102296.06
2023-12-19 07:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.58,-4.06,4.19,102294.61
2023-12-19 08:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.60,-3.45,4.93,102255.66
2023-12-19 09:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,7.15,-2.86,5.17,102190.63
2023-12-19 10:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,7.81,-2.89,3.84,102056.15
2023-12-19 11:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,8.02,-2.13,4.46,101983.17
2023-12-19 12:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,8.32,-0.64,5.20,101825.02
2023-12-19 13:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,8.59,0.64,5.26,101752.73
2023-12-19 14:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,8.49,1.82,5.31,101681.74
2023-12-19 15:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,8.33,2.90,5.53,101647.20
2023-12-19 16:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,7.74,3.66,5.26,101622.67
2023-12-19 17:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,7.27,4.21,5.24,101576.85
2023-12-19 18:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.92,4.60,5.33,101525.68
2023-12-19 19:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.66,4.83,5.58,101490.64
2023-12-19 20:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.48,4.87,5.34,101430.34
2023-12-19 21:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.27,4.62,5.30,101383.25
2023-12-19 22:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,5.71,4.24,5.11,101338.05
2023-12-19 23:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,5.21,3.80,5.43,101341.91
2023-12-20 00:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.57,3.22,5.11,101274.73
2023-12-20 01:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.11,2.79,4.84,101255.03
2023-12-20 02:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,3.80,2.53,5.00,101230.96
2023-12-20 03:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,3.64,2.48,4.92,101182.86
2023-12-20 04:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,3.59,2.60,4.64,101163.74
2023-12-20 05:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,3.67,2.84,4.93,101164.68
2023-12-20 06:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,3.89,3.04,4.98,101204.40
2023-12-20 07:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.08,3.14,4.97,101205.38
2023-12-20 08:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.36,2.98,4.92,101247.99
2023-12-20 09:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.76,2.64,5.78,101236.30
2023-12-20 10:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,5.23,2.92,5.29,101244.18
2023-12-20 11:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,5.57,2.43,6.12,101192.07
2023-12-20 12:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,5.77,1.83,7.22,101124.76
2023-12-20 13:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,5.89,1.30,7.25,101033.56
2023-12-20 14:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,5.84,0.69,7.48,100979.78
2023-12-20 15:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,5.57,0.71,7.62,100972.18
2023-12-20 16:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,5.26,0.84,7.51,100979.34
2023-12-20 17:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,5.04,1.26,7.16,100998.33
2023-12-20 18:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.79,1.72,6.75,101009.51
2023-12-20 19:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.46,1.92,6.57,101020.78
2023-12-20 20:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.24,1.88,6.54,100975.41
2023-12-20 21:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.05,1.85,6.83,100930.95
2023-12-20 22:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.58,2.11,6.32,100852.34
2023-12-20 23:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.82,2.22,6.44,100734.80
2023-12-21 00:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,5.04,2.37,7.27,100588.28
2023-12-21 01:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,5.03,2.48,8.07,100473.22
2023-12-21 02:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,5.23,2.57,8.54,100365.00
2023-12-21 03:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,5.63,3.02,8.24,100270.26
2023-12-21 04:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,5.86,3.26,8.34,100179.25
2023-12-21 05:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.04,3.40,7.91,100110.58
2023-12-21 06:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.03,3.74,7.51,100086.77
2023-12-21 07:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.18,3.99,7.51,100000.87
2023-12-21 08:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.48,4.10,7.54,99875.47
2023-12-21 09:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,6.95,4.10,8.11,99682.04
2023-12-21 10:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,7.38,4.07,8.55,99429.37
2023-12-21 11:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,7.51,4.36,8.85,99294.79
2023-12-21 12:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,7.30,4.56,8.80,99134.94
2023-12-21 13:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,7.50,4.73,9.34,98910.76
2023-12-21 14:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,7.86,5.18,9.50,98759.37
2023-12-21 15:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,8.28,5.52,9.67,98637.03
2023-12-21 16:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,7.97,5.32,9.70,98575.00
2023-12-21 17:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,7.18,5.09,9.51,98592.78
2023-12-21 18:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,5.61,3.31,7.65,98603.25
2023-12-21 19:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.65,2.55,9.37,98714.79
2023-12-21 20:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.64,1.81,7.93,98859.33
2023-12-21 21:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.00,1.13,8.50,98919.24
2023-12-21 22:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,3.92,0.94,7.13,98991.10
2023-12-21 23:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,4.09,0.62,8.07,99070.38
2023-12-22 00:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,3.75,0.12,8.59,99132.27
2023-12-22 01:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,3.62,-0.21,8.72,99229.91
2023-12-22 02:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,3.59,-0.42,8.30,99271.80
2023-12-22 03:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,3.06,-0.38,8.17,99263.28
2023-12-22 04:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,2.74,-0.10,8.18,99270.19
2023-12-22 05:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,2.72,0.18,8.54,99270.21
2023-12-22 06:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,2.33,-0.18,8.88,99253.34
2023-12-22 07:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,2.33,-0.15,9.14,99248.37
2023-12-22 08:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,2.19,-0.04,10.01,99303.71
2023-12-22 09:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,2.16,-0.13,10.18,99398.50
2023-12-22 10:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,2.39,-0.35,9.12,99476.96
2023-12-22 11:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,2.68,-0.57,8.82,99531.90
2023-12-22 12:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,2.62,-0.14,8.20,99482.06
2023-12-22 13:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,2.58,0.20,7.10,99476.88
2023-12-22 14:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,2.78,0.43,6.83,99459.41
2023-12-22 15:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,2.51,0.34,7.56,99496.33
2023-12-22 16:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,2.51,0.53,7.01,99515.47
2023-12-22 17:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,2.42,0.67,6.25,99534.67
2023-12-22 18:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,2.00,0.72,5.05,99557.99
2023-12-22 19:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,1.71,0.47,5.01,99537.77
2023-12-22 20:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,1.49,0.29,5.75,99623.02
2023-12-22 21:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,1.17,0.28,6.02,99622.44
2023-12-22 22:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,0.68,-0.11,5.51,99672.23
2023-12-22 23:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,1.59,0.21,6.46,99702.84
2023-12-23 00:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,2.11,0.24,7.60,99761.74
2023-12-23 01:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,1.70,-0.40,8.41,99819.64
2023-12-23 02:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,1.40,-1.00,9.73,99981.44
2023-12-23 03:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,1.28,-1.78,8.99,100154.37
2023-12-23 04:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,1.34,-1.93,7.67,100308.78
2023-12-23 05:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,1.44,-1.66,6.48,100332.33
2023-12-23 06:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,1.59,-1.18,5.83,100351.75
2023-12-23 07:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,1.44,-0.70,5.63,100295.62
2023-12-23 08:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,1.09,-0.30,5.52,100243.81
2023-12-23 09:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,1.09,0.15,5.56,100170.44
2023-12-23 10:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,1.16,0.46,4.86,100118.50
2023-12-23 11:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,0.90,0.45,4.71,100082.70
2023-12-23 12:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,0.56,-0.01,5.26,100091.11
2023-12-23 13:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,0.31,-0.18,5.50,100151.17
2023-12-23 14:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,0.32,-0.22,4.58,100207.15
2023-12-23 15:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,0.36,-0.27,4.68,100354.86
2023-12-23 16:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,0.54,-0.10,4.48,100404.34
2023-12-23 17:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,0.91,0.23,4.22,100464.86
